"Heaving frequency in [Hz],  from motor excitations",Wind speed [m/s],0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.9,20,1.0,0.20543033,1.0,0.978,0.012552301,1.0,0.979,0.979,0.9855,0.9735,0.058,0.922,0.9805,0.0585,0.961,0.0585,0.9735,0.9215,0.001,0.0265,0.1325,0.868,0.9115,0.0,0.927,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.2215,1.0,0.198,0.9505,0.0495,0.0875,0.865,0.2025,0.7975,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9335,0.261,0.2025,0.0675,0.2745,0.634,0.181,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.176,0.549,0.183,0.0,0.366,0.3655,0.817,0.4575,1.0,0.634,0.014,0.7255,0.502,0.651,0.4145,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.2625,0.609,0.8755,0.7915,0.1245,0.712,0.6225,0.0,0.502,0.498,0.63,0.249,0.1245,1.0,0.6265,0.3765
1.9,20,1.0,0.1987705,1.0,0.978,0.009937239,1.0,0.979,0.979,0.9855,0.971,0.058,0.922,0.9805,0.0585,0.961,0.0585,0.9735,0.924,0.0,0.0265,0.1325,0.8475,0.9125,0.0,0.927,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.1975,0.802,0.2295,1.0,0.198,0.9505,0.0495,0.0965,0.865,0.2025,0.7975,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9335,0.257,0.2025,0.0675,0.2745,0.634,0.182,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.173,0.549,0.183,0.0,0.366,0.366,0.817,0.4575,1.0,0.634,0.0055,0.7255,0.502,0.649,0.429,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.2395,0.6045,0.8755,0.797,0.1245,0.7005,0.6225,0.0,0.502,0.498,0.631,0.249,0.1245,1.0,0.6265,0.3745
1.9,20,1.0,0.20543033,1.0,0.978,0.012552301,1.0,0.979,0.979,0.9855,0.9725,0.058,0.922,0.9805,0.0585,0.961,0.0585,0.9735,0.9235,0.0,0.0265,0.1325,0.8645,0.913,0.0,0.927,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.236,1.0,0.198,0.9505,0.0495,0.0905,0.865,0.2025,0.7975,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.933,0.2545,0.2025,0.0675,0.2745,0.634,0.181,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.146,0.549,0.183,0.0,0.366,0.364,0.817,0.4575,1.0,0.634,0.0065,0.7255,0.502,0.6435,0.417,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.2325,0.6065,0.8755,0.7975,0.1245,0.689,0.6225,0.0,0.502,0.498,0.6315,0.249,0.1245,1.0,0.6265,0.3745
1.9,20,1.0,0.20645492,1.0,0.978,0.009414226,1.0,0.979,0.979,0.9855,0.971,0.0575,0.922,0.9805,0.0585,0.961,0.0585,0.9735,0.9235,0.0,0.0265,0.1325,0.8665,0.9075,0.0,0.927,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.1975,0.802,0.224,1.0,0.198,0.9505,0.0495,0.092,0.865,0.2025,0.7975,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.934,0.239,0.2025,0.0675,0.2745,0.635,0.1805,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.166,0.549,0.183,0.0,0.366,0.366,0.817,0.4575,1.0,0.634,0.0055,0.7255,0.502,0.6495,0.4315,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.2245,0.598,0.8755,0.795,0.1245,0.703,0.6225,0.0,0.5025,0.498,0.635,0.249,0.1245,1.0,0.6265,0.3745
1.9,20,1.0,0.20952868,1.0,0.978,0.008368201,1.0,0.979,0.979,0.9855,0.9725,0.057,0.922,0.9805,0.0585,0.961,0.0585,0.9735,0.9225,0.0005,0.0265,0.1325,0.8655,0.911,0.0,0.927,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.197,0.802,0.2265,1.0,0.198,0.9505,0.0495,0.0925,0.865,0.2025,0.7975,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.933,0.2465,0.2025,0.0675,0.2745,0.634,0.1825,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.17,0.549,0.183,0.0,0.366,0.363,0.817,0.4575,1.0,0.634,0.0045,0.7255,0.502,0.6565,0.42,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.2095,0.609,0.8755,0.7975,0.1245,0.714,0.6225,0.0,0.5025,0.498,0.6295,0.249,0.1245,1.0,0.6265,0.3755
1.9,20,1.0,0.21670082,1.0,0.978,0.011506276,1.0,0.979,0.979,0.9855,0.973,0.0575,0.922,0.9805,0.0585,0.961,0.0585,0.9735,0.9225,0.002,0.0265,0.1325,0.876,0.9045,0.0,0.927,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.1975,0.802,0.216,1.0,0.198,0.9505,0.0495,0.098,0.865,0.2025,0.7975,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9335,0.2585,0.2025,0.0675,0.2745,0.634,0.176,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.165,0.549,0.183,0.0,0.366,0.3655,0.817,0.4575,1.0,0.634,0.0025,0.7255,0.502,0.6505,0.4295,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.207,0.607,0.8755,0.7975,0.1245,0.7135,0.6225,0.0,0.502,0.498,0.6315,0.249,0.1245,1.0,0.6265,0.379
1.9,20,1.0,0.2090164,1.0,0.978,0.008891214,1.0,0.979,0.979,0.9855,0.973,0.058,0.922,0.9805,0.0585,0.961,0.0585,0.9735,0.9235,0.0,0.0265,0.1325,0.872,0.9095,0.0,0.927,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.228,1.0,0.198,0.9505,0.0495,0.096,0.865,0.2025,0.7975,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.2575,0.2025,0.0675,0.2745,0.634,0.182,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.164,0.549,0.183,0.0,0.366,0.365,0.817,0.4575,1.0,0.634,0.002,0.7255,0.502,0.6575,0.4245,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.206,0.6035,0.8755,0.786,0.1245,0.707,0.6225,0.0,0.502,0.498,0.6295,0.249,0.1245,1.0,0.6265,0.375
1.9,20,0.999498,0.19569673,1.0,0.978,0.008891214,1.0,0.979,0.979,0.9855,0.978,0.058,0.922,0.9805,0.0585,0.961,0.0585,0.9735,0.923,0.0,0.0265,0.1325,0.8905,0.9045,0.0,0.927,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.2165,1.0,0.198,0.9505,0.0495,0.0965,0.865,0.2025,0.7975,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9335,0.2455,0.2025,0.0675,0.2745,0.6345,0.18,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.16,0.549,0.183,0.0,0.366,0.3655,0.817,0.4575,1.0,0.634,0.0045,0.7255,0.502,0.6575,0.4255,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.1995,0.6,0.8755,0.7955,0.1245,0.6965,0.6225,0.0,0.502,0.498,0.6335,0.249,0.1245,1.0,0.6265,0.3745
1.9,20,0.999498,0.1977459,1.0,0.978,0.009937239,1.0,0.979,0.979,0.9855,0.9725,0.057,0.922,0.9805,0.0585,0.961,0.0585,0.9735,0.9215,0.0,0.0265,0.1325,0.882,0.912,0.0,0.927,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.196,0.802,0.2235,1.0,0.198,0.9505,0.0495,0.0925,0.865,0.2025,0.7975,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.934,0.24,0.2025,0.0675,0.2745,0.6345,0.1825,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.154,0.549,0.183,0.0,0.366,0.3655,0.817,0.4575,1.0,0.634,0.0015,0.7255,0.502,0.6555,0.4235,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.193,0.6015,0.8755,0.792,0.1245,0.6915,0.6225,0.0,0.502,0.498,0.633,0.249,0.1245,1.0,0.6265,0.374
1.9,20,1.0,0.21618852,1.0,0.978,0.009937239,1.0,0.979,0.979,0.9855,0.9715,0.058,0.922,0.9805,0.0585,0.961,0.0585,0.9735,0.922,0.0,0.0265,0.1325,0.882,0.916,0.0,0.927,0.2555,0.073,0.146,0.1825,0.0495,0.802,0.8515,0.9505,0.1975,0.802,0.2205,1.0,0.198,0.9505,0.0495,0.088,0.865,0.202,0.7975,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9325,0.236,0.2025,0.0675,0.2745,0.634,0.1805,0.7255,0.0,0.9085,0.4575,0.9085,0.366,0.1625,0.549,0.183,0.0,0.366,0.3645,0.817,0.4575,1.0,0.634,0.0,0.7255,0.502,0.6485,0.429,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.178,0.596,0.8755,0.803,0.1245,0.683,0.6225,0.0,0.502,0.498,0.631,0.249,0.1245,1.0,0.6265,0.378
1.0,10,0.999498,0.19825819,1.0,0.9945,0.0041841003,1.0,0.979,0.979,1.0,0.9755,0.029,0.926,1.0,0.0585,0.9805,0.0585,0.9735,0.9975,0.0,0.025,0.0925,0.927,0.927,0.0,0.927,0.2555,0.0,0.0975,0.1095,0.0,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.197,0.9505,0.0495,0.0495,0.865,0.202,1.0,0.73,0.9325,0.0675,0.0,0.4725,0.27,0.934,0.135,0.2025,0.0675,0.2745,0.642,0.032,0.817,0.0,0.9085,0.183,0.9085,0.366,0.105,0.549,0.183,0.0,0.3575,0.101,0.9085,0.3735,1.0,0.817,0.0275,0.7255,0.502,0.8755,0.4955,0.249,0.249,0.8755,0.3735,0.8755,0.249,0.0,0.1245,0.8755,0.8755,0.1245,0.3735,0.6225,0.0,0.5155,0.4965,0.6315,0.249,0.1245,1.0,0.6265,0.4625
1.0,10,0.999498,0.20440574,1.0,0.9945,0.0041841003,1.0,0.979,0.979,1.0,0.976,0.029,0.926,1.0,0.0585,0.9805,0.0585,0.9735,0.998,0.0,0.0265,0.094,0.927,0.9265,0.0,0.927,0.2555,0.0,0.1025,0.1095,0.0,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.196,0.9505,0.0495,0.0495,0.865,0.202,1.0,0.73,0.9325,0.0675,0.0,0.4725,0.27,0.934,0.135,0.2025,0.067,0.2745,0.636,0.0475,0.817,0.0,0.9085,0.183,0.9085,0.366,0.0805,0.549,0.183,0.0,0.3595,0.1055,0.9085,0.3675,1.0,0.817,0.0305,0.7255,0.502,0.8755,0.4965,0.249,0.249,0.8755,0.3735,0.8755,0.249,0.0,0.1245,0.8755,0.8755,0.1245,0.3735,0.6225,0.0,0.5135,0.496,0.6285,0.249,0.1245,1.0,0.6265,0.429
1.0,10,1.0,0.19672132,1.0,0.9945,0.0052301255,1.0,0.979,0.979,1.0,0.9735,0.029,0.9235,1.0,0.0585,0.9805,0.0585,0.9735,1.0,0.0,0.026,0.09,0.927,0.927,0.0,0.927,0.2555,0.0,0.096,0.1095,0.0,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.1925,0.9505,0.0495,0.0495,0.865,0.202,1.0,0.73,0.9325,0.0675,0.0,0.4725,0.27,0.9395,0.135,0.2025,0.0675,0.2745,0.6355,0.0485,0.817,0.0,0.9085,0.183,0.9085,0.366,0.1005,0.549,0.183,0.0,0.3585,0.099,0.9085,0.3555,1.0,0.817,0.03,0.7255,0.502,0.8755,0.4935,0.249,0.249,0.8755,0.3735,0.8755,0.249,0.0,0.1245,0.8755,0.8755,0.1245,0.3735,0.6225,0.0,0.5125,0.497,0.6285,0.249,0.1245,1.0,0.6265,0.4215
1.0,10,1.0,0.18186475,1.0,0.9945,0.0052301255,1.0,0.979,0.979,1.0,0.9765,0.029,0.924,1.0,0.0585,0.9805,0.0585,0.9735,0.999,0.0,0.026,0.096,0.927,0.927,0.0,0.927,0.2555,0.0,0.092,0.1095,0.0,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.1955,0.9505,0.0495,0.0495,0.865,0.202,1.0,0.73,0.9325,0.0675,0.0,0.4725,0.27,0.936,0.135,0.2025,0.0675,0.2745,0.641,0.0385,0.817,0.0,0.9085,0.183,0.9085,0.366,0.064,0.549,0.183,0.0,0.3575,0.1005,0.9085,0.3595,1.0,0.817,0.022,0.7255,0.502,0.8755,0.499,0.249,0.249,0.8755,0.3735,0.8755,0.249,0.0,0.1245,0.8755,0.8755,0.1245,0.3735,0.6225,0.0,0.5095,0.4945,0.63,0.249,0.1245,1.0,0.6265,0.4095
1.0,10,1.0,0.18032786,1.0,0.9945,0.007322176,1.0,0.979,0.979,1.0,0.981,0.029,0.926,1.0,0.0585,0.9805,0.0585,0.9735,0.9985,0.0,0.0255,0.0945,0.927,0.927,0.0,0.927,0.2555,0.0,0.093,0.1095,0.0,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.1935,0.9505,0.0495,0.0495,0.865,0.2025,1.0,0.73,0.9325,0.0675,0.0,0.4725,0.27,0.939,0.135,0.2025,0.067,0.2745,0.654,0.0315,0.817,0.0,0.9085,0.183,0.9085,0.366,0.0475,0.549,0.183,0.0,0.3545,0.096,0.9085,0.361,1.0,0.817,0.0155,0.7255,0.502,0.8755,0.4985,0.249,0.249,0.8755,0.3735,0.8755,0.249,0.0,0.1245,0.8755,0.8755,0.1245,0.3735,0.622,0.0,0.518,0.493,0.63,0.249,0.1245,1.0,0.6265,0.4335
1.0,10,1.0,0.18852459,1.0,0.9945,0.0062761507,1.0,0.979,0.979,1.0,0.976,0.029,0.9245,1.0,0.0585,0.9805,0.0585,0.9735,0.9995,0.0,0.0265,0.094,0.927,0.927,0.0,0.927,0.2555,0.0,0.093,0.1095,0.0,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.1935,0.9505,0.0495,0.0495,0.865,0.2025,1.0,0.73,0.9325,0.0675,0.0,0.4725,0.2695,0.9405,0.135,0.2025,0.0665,0.2745,0.6565,0.0275,0.817,0.0,0.9085,0.183,0.9085,0.366,0.0695,0.549,0.183,0.0,0.358,0.0955,0.9085,0.347,1.0,0.817,0.027,0.7255,0.502,0.8755,0.499,0.249,0.249,0.8755,0.3735,0.8755,0.249,0.0,0.1245,0.8755,0.8755,0.1245,0.3735,0.6225,0.0,0.5185,0.492,0.6335,0.249,0.1245,1.0,0.6265,0.427
1.0,10,1.0,0.18442623,1.0,0.9945,0.0031380753,1.0,0.9795,0.979,1.0,0.979,0.029,0.928,1.0,0.0585,0.9805,0.0585,0.9735,0.998,0.0,0.025,0.094,0.927,0.926,0.0,0.927,0.2555,0.0,0.098,0.1095,0.0,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.197,0.9505,0.0495,0.0495,0.865,0.2025,1.0,0.73,0.9325,0.0675,0.0,0.4725,0.27,0.935,0.135,0.2025,0.066,0.2745,0.6445,0.0305,0.817,0.0,0.9085,0.183,0.9085,0.366,0.058,0.549,0.183,0.0,0.358,0.098,0.9085,0.3605,1.0,0.817,0.024,0.7255,0.502,0.8755,0.5,0.249,0.249,0.8755,0.3735,0.8755,0.249,0.0,0.1245,0.8755,0.8755,0.1245,0.3735,0.6225,0.0,0.5175,0.495,0.6285,0.249,0.1245,1.0,0.6265,0.4235
1.0,10,1.0,0.1869877,1.0,0.9945,0.0031380753,1.0,0.979,0.979,1.0,0.981,0.029,0.9255,1.0,0.0585,0.9805,0.0585,0.9735,1.0,0.0,0.026,0.0875,0.927,0.927,0.0,0.927,0.2555,0.0,0.091,0.1095,0.0,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.1945,0.9505,0.0495,0.0495,0.865,0.2025,1.0,0.73,0.9325,0.0675,0.0,0.4725,0.2695,0.936,0.135,0.2025,0.067,0.2745,0.647,0.034,0.817,0.0,0.9085,0.183,0.9085,0.366,0.0945,0.549,0.183,0.0,0.351,0.0975,0.9085,0.3525,1.0,0.817,0.019,0.7255,0.502,0.8755,0.5,0.249,0.249,0.8755,0.3735,0.8755,0.249,0.0,0.1245,0.8755,0.8755,0.1245,0.3735,0.6225,0.0,0.5125,0.4965,0.628,0.249,0.1245,1.0,0.6265,0.431
1.0,10,1.0,0.1762295,1.0,0.9945,0.0041841003,1.0,0.979,0.979,1.0,0.977,0.029,0.928,1.0,0.0585,0.9805,0.0585,0.9735,0.997,0.0,0.026,0.0905,0.927,0.927,0.0,0.927,0.2555,0.0,0.0955,0.1095,0.0,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.195,0.9505,0.0495,0.0495,0.865,0.202,1.0,0.73,0.9325,0.0675,0.0,0.4725,0.27,0.9355,0.135,0.2025,0.0665,0.2745,0.646,0.0365,0.817,0.0,0.9085,0.183,0.9085,0.366,0.049,0.549,0.183,0.0,0.355,0.096,0.9085,0.349,1.0,0.817,0.0165,0.7255,0.502,0.8755,0.5,0.249,0.249,0.8755,0.3735,0.8755,0.249,0.0,0.1245,0.8755,0.8755,0.1235,0.3735,0.6225,0.0,0.5175,0.49,0.6295,0.249,0.1245,1.0,0.6265,0.4085
1.0,10,1.0,0.1772541,1.0,0.9945,0.0067991633,1.0,0.98,0.979,1.0,0.982,0.029,0.929,1.0,0.0585,0.9805,0.0585,0.9735,1.0,0.0,0.0235,0.09,0.927,0.9265,0.0,0.927,0.2555,0.0,0.093,0.1095,0.0,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.1955,0.9505,0.0495,0.0495,0.865,0.2025,1.0,0.73,0.9325,0.0675,0.0,0.4725,0.269,0.9365,0.135,0.2025,0.0665,0.2745,0.661,0.0295,0.817,0.0,0.9085,0.183,0.9085,0.366,0.067,0.549,0.183,0.0,0.355,0.0975,0.9085,0.353,1.0,0.817,0.0185,0.7255,0.502,0.8755,0.4965,0.249,0.249,0.8755,0.3735,0.8755,0.249,0.0,0.1245,0.8755,0.8755,0.1245,0.3735,0.6225,0.0,0.5245,0.4895,0.6295,0.249,0.1245,1.0,0.6265,0.429
1.0,10,0.999498,0.19057377,1.0,0.9945,0.0078451885,1.0,0.979,0.979,1.0,0.9765,0.029,0.9285,1.0,0.0585,0.9805,0.0585,0.9735,0.9995,0.0,0.023,0.0875,0.927,0.9265,0.0,0.927,0.2555,0.0,0.0855,0.1095,0.0,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.1965,0.9505,0.0495,0.0495,0.865,0.2025,1.0,0.73,0.9325,0.0675,0.0,0.4725,0.2695,0.939,0.135,0.2025,0.067,0.2745,0.6685,0.018,0.817,0.0,0.9085,0.183,0.9085,0.366,0.0505,0.549,0.183,0.0,0.349,0.097,0.9085,0.332,1.0,0.817,0.0115,0.7255,0.502,0.8755,0.498,0.249,0.249,0.8755,0.3735,0.8755,0.249,0.0,0.1245,0.8755,0.8755,0.1245,0.3735,0.6225,0.0,0.5265,0.4915,0.631,0.249,0.1245,1.0,0.6265,0.414
1.0,10,0.999498,0.18493852,1.0,0.9945,0.0052301255,1.0,0.979,0.979,1.0,0.976,0.029,0.935,1.0,0.0585,0.961,0.0585,0.9735,0.9995,0.0,0.0235,0.079,0.927,0.927,0.0,0.927,0.2555,0.073,0.091,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.1915,0.9505,0.0495,0.0495,0.865,0.202,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.2695,0.94,0.135,0.2025,0.0665,0.2745,0.6465,0.019,0.817,0.0,0.9085,0.4575,0.9085,0.366,0.0575,0.549,0.183,0.0,0.353,0.102,0.888,0.34,1.0,0.817,0.0065,0.7255,0.502,0.8755,0.5015,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.1245,0.3735,0.622,0.0,0.5415,0.49,0.632,0.249,0.1245,1.0,0.6265,0.3955
1.0,10,1.0,0.1869877,1.0,0.9945,0.0020920502,1.0,0.979,0.979,1.0,0.979,0.029,0.9365,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.0215,0.0875,0.927,0.927,0.0,0.927,0.2555,0.073,0.085,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.19,0.9505,0.0495,0.0495,0.865,0.2015,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.268,0.942,0.135,0.2025,0.065,0.2745,0.6785,0.0155,0.817,0.0,0.9085,0.4575,0.9085,0.366,0.042,0.549,0.183,0.0,0.349,0.098,0.8885,0.3385,1.0,0.817,0.0035,0.7255,0.502,0.8755,0.5015,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.1245,0.3735,0.6215,0.0,0.534,0.489,0.634,0.249,0.1245,1.0,0.6265,0.4055
1.0,10,1.0,0.18391393,1.0,0.9945,0.0052301255,1.0,0.979,0.979,1.0,0.9775,0.029,0.932,1.0,0.0585,0.961,0.0585,0.9735,0.9995,0.0,0.0235,0.086,0.927,0.927,0.0,0.927,0.2555,0.073,0.0845,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.193,0.9505,0.0495,0.0495,0.865,0.201,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.269,0.9405,0.135,0.2025,0.0645,0.2745,0.689,0.0175,0.817,0.0,0.9085,0.4575,0.9085,0.366,0.0265,0.549,0.183,0.0,0.3465,0.098,0.8925,0.337,1.0,0.817,0.0045,0.7255,0.502,0.8755,0.5005,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.124,0.3735,0.622,0.0,0.536,0.4895,0.6345,0.249,0.1245,1.0,0.6265,0.404
1.0,10,1.0,0.17418033,1.0,0.9945,0.005753138,1.0,0.979,0.979,1.0,0.978,0.029,0.9365,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.0205,0.079,0.927,0.9265,0.0,0.927,0.2555,0.073,0.0845,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.193,0.9505,0.0495,0.0495,0.865,0.2015,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.2695,0.941,0.135,0.2025,0.063,0.2745,0.6985,0.0165,0.817,0.0,0.9085,0.4565,0.9085,0.366,0.042,0.549,0.183,0.0,0.352,0.0955,0.896,0.335,1.0,0.817,0.004,0.7255,0.502,0.8755,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.1225,0.3735,0.621,0.0,0.563,0.4855,0.635,0.249,0.1245,1.0,0.6265,0.4025
1.0,10,1.0,0.18391393,1.0,0.9945,0.0041841003,1.0,0.979,0.979,1.0,0.987,0.029,0.9375,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.02,0.0785,0.927,0.927,0.0,0.927,0.2555,0.073,0.081,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.1895,0.9505,0.0495,0.0495,0.865,0.2015,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.2675,0.94,0.135,0.2025,0.061,0.2745,0.716,0.0145,0.817,0.0,0.9085,0.4575,0.9085,0.366,0.0325,0.549,0.183,0.0,0.3505,0.0985,0.8955,0.3505,1.0,0.817,0.007,0.7255,0.502,0.8755,0.501,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.123,0.3735,0.621,0.0,0.543,0.489,0.637,0.249,0.1245,1.0,0.6265,0.4165
1.0,10,0.999498,0.18237706,1.0,0.9945,0.0026150628,1.0,0.979,0.979,1.0,0.9805,0.029,0.9385,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.0195,0.076,0.927,0.9265,0.0,0.927,0.2555,0.073,0.082,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.1925,0.9505,0.0495,0.0495,0.865,0.2015,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.2685,0.9415,0.135,0.2025,0.0655,0.2745,0.706,0.0135,0.817,0.0,0.9085,0.457,0.9085,0.366,0.025,0.549,0.183,0.0,0.339,0.0965,0.895,0.3355,1.0,0.817,0.008,0.7255,0.502,0.8755,0.5005,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.1205,0.3735,0.621,0.0,0.5365,0.485,0.631,0.249,0.1245,1.0,0.6265,0.3945
1.0,10,0.999498,0.18442623,1.0,0.9945,0.0020920502,1.0,0.979,0.979,1.0,0.9775,0.029,0.944,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.018,0.0805,0.927,0.927,0.0,0.927,0.2555,0.073,0.0805,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.1915,0.9505,0.0495,0.0495,0.865,0.202,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.267,0.9425,0.135,0.2025,0.0585,0.2745,0.7415,0.015,0.817,0.0,0.9085,0.457,0.9085,0.366,0.026,0.549,0.183,0.0,0.3385,0.098,0.903,0.3225,1.0,0.817,0.005,0.7255,0.502,0.8755,0.5005,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.121,0.3735,0.622,0.0,0.5475,0.4845,0.633,0.249,0.1245,1.0,0.6265,0.3985
1.0,10,1.0,0.18186475,1.0,0.9945,0.004707113,1.0,0.979,0.979,1.0,0.9835,0.029,0.9425,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.017,0.0755,0.927,0.927,0.0,0.927,0.2555,0.073,0.0755,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.1915,0.9505,0.0495,0.0495,0.865,0.201,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.268,0.9425,0.135,0.2025,0.0615,0.2745,0.7385,0.0085,0.817,0.0,0.9085,0.4575,0.9085,0.366,0.0225,0.549,0.183,0.0,0.341,0.0965,0.9075,0.334,1.0,0.817,0.001,0.7255,0.502,0.8755,0.5015,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.123,0.3735,0.6225,0.0,0.5555,0.4825,0.6335,0.249,0.1245,1.0,0.6265,0.3905
1.0,10,1.0,0.18237706,1.0,0.9945,0.005753138,1.0,0.979,0.979,1.0,0.982,0.029,0.942,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.014,0.081,0.927,0.927,0.0,0.927,0.2555,0.073,0.08,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.1915,0.9505,0.0495,0.0495,0.865,0.2,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.265,0.9395,0.135,0.2025,0.057,0.2745,0.7565,0.0125,0.817,0.0,0.9085,0.4575,0.9085,0.366,0.017,0.549,0.183,0.0,0.337,0.095,0.906,0.3235,1.0,0.817,0.002,0.7255,0.502,0.8755,0.5,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.117,0.3735,0.6205,0.0,0.5645,0.479,0.636,0.249,0.1245,1.0,0.6265,0.398
